Auxiliary_LAEstab,Auxiliary_CensusYear,Geography_Region,Geography_LA,Geography_LAD,Geography_LSOA,Feature_SelectiveSchool,Spend_Income_Total,Spend_Expenditure_Total,Spend_Expenditure_TeachingStaff_Perc,Spend_Expenditure_SupplyTeachers_Perc,Spend_Expenditure_EducationSupportStaff_Perc,Spend_Expenditure_OtherStaff_Perc,Pupils_FTE,PT_KS4_Entry_EBacc_All_Perc,PT_KS4_Entry_EBacc_E_Perc,PT_KS4_Entry_EBacc_M_Perc,PT_KS4_Entry_EBacc_S_Perc,PT_KS4_Entry_EBacc_H_Perc,PT_KS4_Entry_EBacc_L_Perc,PT_KS4_Posterior_5AC_EM_Perc,PT_KS4_Posterior_EBacc_All_Perc,PT_KS4_Posterior_EBacc_E_Perc,PT_KS4_Posterior_EBacc_M_Perc,PT_KS4_Posterior_EBacc_S_Perc,PT_KS4_Posterior_EBacc_H_Perc,PT_KS4_Posterior_EBacc_L_Perc,PT_KS4_VA_EBacc_E,PT_KS4_VA_EBacc_M,PT_KS4_VA_EBacc_S,PT_KS4_VA_EBacc_H,PT_KS4_VA_EBacc_L,Ofsted_OverallEffectiveness,Workforce_Teachers_AverageAge,Workforce_SeniorLeaders_AverageAge,Workforce_MiddleLeaders_AverageAge,Workforce_ClassroomTeachers_AverageAge,Outflow_Retired_HC,Shortage_TFP_FT,Shortage_TFP_PT,Shortage_TFP_All,Shortage_Vacancies_FT,Shortage_Vacancies_PT,Shortage_Vacancies_All,Shortage_All_Head,Shortage_All_DeputyHeads,Shortage_All_AssistantHeads,Shortage_All_ClassroomTeachers,Index of Multiple Deprivation (IMD) Score,Index of Multiple Deprivation (IMD) Rank (where 1 is most depriv,Index of Multiple Deprivation (IMD) Decile (where 1 is most depr,Income Score (rate),Income Rank (where 1 is most deprived),Income Decile (where 1 is most deprived 10% of LSOAs),Employment Score (rate),Employment Rank (where 1 is most deprived),Employment Decile (where 1 is most deprived 10% of LSOAs),Education, Skills and Training Score,Education, Skills and Training Rank (where 1 is most deprived),Education, Skills and Training Decile (where 1 is most deprived ,Health Deprivation and Disability Score,Health Deprivation and Disability Rank (where 1 is most deprived,Health Deprivation and Disability Decile (where 1 is most depriv,Crime Score,Crime Rank (where 1 is most deprived),Crime Decile (where 1 is most deprived 10% of LSOAs),Barriers to Housing and Services Score,Barriers to Housing and Services Rank (where 1 is most deprived),Barriers to Housing and Services Decile (where 1 is most deprive,Living Environment Score,Living Environment Rank (where 1 is most deprived),Living Environment Decile (where 1 is most deprived 10% of LSOAs,Income Deprivation Affecting Children Index (IDACI) Score (rate),Income Deprivation Affecting Children Index (IDACI) Rank (where ,Income Deprivation Affecting Children Index (IDACI) Decile (wher,Children and Young People Sub-domain Score,Children and Young People Sub-domain Rank (where 1 is most depri,Children and Young People Sub-domain Decile (where 1 is most dep,Adult Skills Sub-domain Score,Adult Skills Sub-domain Rank (where 1 is most deprived),Adult Skills Sub-domain Decile (where 1 is most deprived 10% of ,Geographical Barriers Sub-domain Score,Geographical Barriers Sub-domain Rank (where 1 is most deprived),Geographical Barriers Sub-domain Decile (where 1 is most deprive,Wider Barriers Sub-domain Score,Wider Barriers Sub-domain Rank (where 1 is most deprived),Wider Barriers Sub-domain Decile (where 1 is most deprived 10% o,Indoors Sub-domain Score,Indoors Sub-domain Rank (where 1 is most deprived),Indoors Sub-domain Decile (where 1 is most deprived 10% of LSOAs,Outdoors Sub-domain Score,Outdoors Sub-domain Rank (where 1 is most deprived),Outdoors Sub-domain Decile (where 1 is most deprived 10% of LSOA,auth_absence_percent,unauth_absence_percent,overall_absence_percent,meansalary,mediansalary,Jobs (1000s),Median,Mean,RESIDENT,HIGH_MANAGE,LOW_MANAGE,INTERMED,SMALL_EMP,LOW_SUP,SEMI_ROUTINE,ROUTINE,UNEMP,N/C,TrustSchoolFlag (name)
2046907,2013,Inner London,Hackney,Hackney,Hackney 025E,0,10226,10575,0.45,0.01,0.13,NULL,1057,0.39,0.98,0.98,0.62,0.55,0.5,0.48,0.3,0.6,0.64,0.79,0.75,0.86,1000.6,1001.4,1002.5,1003.2,1006.5,2 Good,32.9,40.9,32.8,29.6,0,0,0,0,0,0,0,0,0,0,0,38.927,4820,2,0.278,4211,2,0.176,6678,3,12.718,19336,6,0.801,6099,2,1.025,3161,1,41.656,1684,1,35.542,6324,2,0.412,2496,1,0.025,15816,5,0.246,22123,7,-0.866,28594,9,5.346,590,1,-0.254,20189,7,2.077,411,1,3.1,1.6,4.7,40858.1683776352,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Supported by a single-academy trust
2054001,2015,Inner London,Hammersmith and Fulham,Hammersmith And Fulham,Hammersmith and Fulham 015D,0,NULL,NULL,NULL,NULL,NULL,NULL,210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.2,35,34.3,27.4,NULL,0,0,0,0,0,0,0,0,0,0,40.024,4493,2,0.337,2091,1,0.211,4364,2,16.705,16095,5,0.989,4478,2,-0.331,21518,7,31.717,5727,2,40.304,4631,2,0.5,779,1,0.052,15386,5,0.3,15950,5,-1.373,31743,10,4.305,1753,1,0.35,11376,4,1.731,948,1,3.4,1,4.4,42304.95945779,15829.48,NULL,NULL,NULL,180652,38138,52411,16223,17465,9065,14943,12340,12065,8002,Supported by a single-academy trust
2054315,2011,Inner London,Hammersmith and Fulham,Hammersmith and Fulham,Hammersmith and Fulham 019D,0,8120,8461,0.47,0.02,0.11,0.01,624,0.32,1,1,0.46,0.58,0.9,0.74,0.26,0.91,0.76,0.94,0.77,0.78,1004.3,1003.2,1002.8,1005.4,1006,1 Outstanding,36.9,40.8,38.2,33.7,1,0,0,0,0,0,0,0,0,0,0,26.092,10236,4,0.196,8628,3,0.134,10762,4,10.958,20969,7,0.411,10474,4,0.458,9590,3,25.53,10482,4,39.521,4865,2,0.274,7996,3,0.056,15325,5,0.205,26671,9,-2.195,32805,10,3.358,3189,1,0.509,9252,3,1.402,1839,1,5.4,0.4,5.8,42949.4462303231,15829.48,NULL,NULL,NULL,180652,38138,52411,16223,17465,9065,14943,12340,12065,8002,Not supported by a trust
2025401,2013,Inner London,Camden,Camden,Camden 003A,0,6547,6586,0.63,0.01,0.1,0.01,1193,0.49,1,0.98,0.91,0.54,0.89,0.81,0.38,0.91,0.81,0.8,0.81,0.84,1005.8,999.7,1000.4,1002.5,1003.8,2 Good,39.6,50.3,38.2,39.2,0,0,0,0,0,0,0,0,0,0,0,10.909,23104,8,0.065,24576,8,0.062,24620,8,2.021,30942,10,-0.894,27626,9,0.687,6549,2,12.902,25580,8,35.295,6421,2,0.054,27913,9,-0.834,27851,9,0.086,32411,10,-0.954,29354,9,0.757,11677,4,0.31,11950,4,1.367,1978,1,4.3,1.2,5.5,44381.9024507807,15829.48,NULL,NULL,NULL,212443,46898,59293,16962,21033,10222,17167,12974,15341,12553,Not applicable
2034000,2013,Outer London,Greenwich,Greenwich,Greenwich 029E,0,NULL,NULL,NULL,NULL,NULL,NULL,916,0.24,1,1,0.76,0.49,0.42,0.7,0.17,0.86,0.76,0.75,0.53,0.82,1004,1003.9,1002.3,1000.3,1003.3,1 Outstanding,30.3,37.3,30,29.8,0,0,0,0,0,0,0,0,0,0,0,33.336,6789,3,0.228,6629,3,0.173,6973,3,28.849,9050,3,0.187,13411,5,1.261,1633,1,28.012,8344,3,24.06,11969,4,0.344,4818,2,0.255,12245,4,0.402,6680,3,0.038,15164,5,2.305,5785,2,-0.192,19293,6,1.044,3677,2,4,1.6,5.6,41923.5158541342,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Supported by a multi-academy trust
2034001,2012,Outer London,Greenwich,Greenwich,Greenwich 015C,0,12530,10710,NULL,0,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.786,9299,3,0.193,8867,3,0.132,11017,4,14.169,18068,6,0.902,5186,2,0.614,7493,3,33.139,4905,2,16.279,17426,6,0.167,14818,5,-0.025,16617,6,0.278,18516,6,-0.024,16173,5,3.288,3308,2,-0.755,26487,9,0.794,5654,2,NULL,NULL,NULL,41902.0151483137,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Supported by a single-academy trust
2034001,2015,Outer London,Greenwich,Greenwich,Greenwich 015C,0,NULL,NULL,NULL,NULL,NULL,NULL,392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 Good,29.7,34.5,30.7,27.4,NULL,0,0,0,0,0,0,0,0,0,0,27.786,9299,3,0.193,8867,3,0.132,11017,4,14.169,18068,6,0.902,5186,2,0.614,7493,3,33.139,4905,2,16.279,17426,6,0.167,14818,5,-0.025,16617,6,0.278,18516,6,-0.024,16173,5,3.288,3308,2,-0.755,26487,9,0.794,5654,2,5.1,0.6,5.8,42228.0752138341,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Supported by a single-academy trust
2034294,2015,Outer London,Greenwich,Greenwich,Greenwich 034E,0,NULL,NULL,NULL,NULL,NULL,NULL,1808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 Good,37.6,43.1,37.2,36.7,NULL,0,0,0,0,0,0,0,0,0,0,37.321,5352,2,0.271,4522,2,0.196,5304,2,27.824,9494,3,0.321,11627,4,1.04,3048,1,32.535,5247,2,30.595,8395,3,0.348,4658,2,0.331,11147,4,0.382,8080,3,-0.046,16564,6,3.236,3419,2,0.374,11026,4,0.893,4761,2,2.5,4.2,6.6,42228.0752138341,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Not applicable
2034508,2011,Outer London,Greenwich,Greenwich,Greenwich 016D,0,7631,7184,0.58,0.01,0.1,0.01,1179,0.16,0.99,1,0.8,0.42,0.25,0.54,0.12,0.6,0.69,0.65,0.72,0.78,998.3,1000.2,1000.2,1002.9,1004.2,3 Requires Improvement,39.2,47.4,34,38.4,3,1,0,1,0,0,0,0,0,0,1,12.502,21207,7,0.089,20002,7,0.07,22376,7,1.772,31223,10,-0.533,23650,8,0.236,12907,4,26.571,9532,3,26.062,10775,4,0.114,19677,6,-0.96,28998,9,0.114,31821,10,-0.076,17091,6,2.285,5840,2,0.317,11835,4,0.589,7750,3,4.1,2.5,6.6,42219.7754888712,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Not applicable
2034508,2014,Outer London,Greenwich,Greenwich,Greenwich 016D,0,7295,7867,0.54,0.01,0.08,0.02,1242,0.58,0.99,0.98,0.71,0.86,0.71,0.45,0.28,0.53,0.61,0.84,0.63,0.46,998.3,999.5,1003.7,999.4,995.4,2 Good,41.2,50,38.4,40.3,1,0,0,0,0,0,0,0,0,0,0,12.502,21207,7,0.089,20002,7,0.07,22376,7,1.772,31223,10,-0.533,23650,8,0.236,12907,4,26.571,9532,3,26.062,10775,4,0.114,19677,6,-0.96,28998,9,0.114,31821,10,-0.076,17091,6,2.285,5840,2,0.317,11835,4,0.589,7750,3,3.3,1.9,5.2,41529.9914150943,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Not applicable
2034716,2013,Outer London,Greenwich,Greenwich,Greenwich 028A,0,6414,6517,0.6,0.02,0.11,0.01,619,0.69,1,1,0.88,0.89,0.74,0.83,0.45,0.9,0.9,0.98,0.71,0.73,1002.4,1002.7,1003.8,1001.1,1001,1 Outstanding,38.2,41.9,37,37.7,0,1,0,1,0,0,0,0,0,0,1,21.489,13095,4,0.164,11094,4,0.124,11998,4,9.316,22547,7,-0.165,18575,6,0.881,4478,2,20.769,15832,5,26.596,10455,4,0.279,7740,3,-0.769,27202,9,0.288,17394,6,-0.276,20588,7,1.581,8226,3,0.094,15157,5,0.951,4294,2,3.4,0.3,3.7,41923.5158541342,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Not applicable
2036905,2011,Outer London,Greenwich,Greenwich,Greenwich 003E,0,7042,6800,0.59,0,0.13,NULL,936,0.38,0.98,0.98,0.55,0.71,0.5,0.64,0.29,0.71,0.77,0.87,0.68,0.72,1001.7,1001.4,1001.2,1001.2,1000.5,2 Good,36.6,48.8,38.5,30.4,1,0,0,0,0,0,0,0,0,0,0,38.613,4919,2,0.292,3639,2,0.191,5582,2,33.364,7381,3,0.631,7895,3,1.144,2304,1,28.726,7753,3,20.398,14368,5,0.42,2289,1,0.665,6878,3,0.384,7897,3,-0.193,19209,6,2.882,4208,2,0.093,15169,5,0.396,10155,4,4.7,0.8,5.5,42219.7754888712,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Supported by a single-academy trust
2036905,2014,Outer London,Greenwich,Greenwich,Greenwich 003E,0,NULL,NULL,NULL,NULL,NULL,NULL,1177,0.52,0.97,0.97,0.72,0.71,0.59,0.71,0.29,0.82,0.8,0.8,0.79,0.56,1001.4,1001.6,1000,1001.6,998.1,2 Good,35.2,48.7,37.7,29.9,4,0,0,0,0,0,0,0,0,0,0,38.613,4919,2,0.292,3639,2,0.191,5582,2,33.364,7381,3,0.631,7895,3,1.144,2304,1,28.726,7753,3,20.398,14368,5,0.42,2289,1,0.665,6878,3,0.384,7897,3,-0.193,19209,6,2.882,4208,2,0.093,15169,5,0.396,10155,4,3.4,0.7,4.1,41529.9914150943,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Supported by a single-academy trust
2044000,2014,Inner London,Hackney,Hackney,Hackney 001B,0,9452,8747,0.62,0,0.05,0,111,0,1,1,0,0.74,0.95,0.53,0,0.68,0.68,-995,0.57,0.89,1000.6,1004,-995,993.2,1008.9,3 Requires Improvement,45.3,63,36.3,44.2,1,0,0,0,0,0,0,0,0,0,0,28.813,8780,3,0.135,13986,5,0.084,19005,6,37.416,6074,2,-0.034,16593,6,0.512,8873,3,42.905,1408,1,51.67,1964,1,0.109,20194,7,0.547,8186,3,0.439,4536,2,-1.021,29855,10,5.51,447,1,0.776,6178,2,1.949,569,1,4.7,0,4.7,40902.5255608696,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Not applicable
2034271,2012,Outer London,Greenwich,Greenwich,Greenwich 028B,0,7247,7550,0.55,0.03,0.06,0.01,1503,0.4,0.98,0.98,0.46,0.52,0.53,0.58,0.24,0.64,0.73,0.99,0.61,0.7,1000.4,1000.3,1004.3,1000.5,1001.6,2 Good,37.5,40.6,37.1,37,1,0,0,0,0,0,0,0,0,0,0,9.196,25202,8,0.063,25081,8,0.052,27247,9,9.218,22655,7,-1.153,29694,10,0.62,7409,3,13.786,24555,8,20.242,14473,5,0.118,19151,6,-1.051,29710,10,0.299,16051,5,-0.125,17968,6,-0.415,17719,6,-0.481,23301,8,0.96,4238,2,3.483729182,3.500176724,6.983905906,41902.0151483137,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Not applicable
2034715,2011,Outer London,Greenwich,Greenwich,Greenwich 019D,0,7479,7796,0.6,0,0.08,0.01,602,0.04,1,0.99,0.71,0.56,0.17,0.59,0.01,0.65,0.64,0.63,0.55,0.35,1001.2,1000.8,1000.4,1000.5,997.7,3 Requires Improvement,36.2,39.4,36.1,35.1,0,0,0,0,0,0,0,0,0,0,0,19.562,14613,5,0.122,15446,5,0.08,19853,7,4.603,27840,9,0.282,12134,4,1.094,2653,1,19.153,17891,6,34.458,6768,3,0.129,18129,6,-0.987,29206,9,0.225,24608,8,-1.15,30696,10,2.123,6297,2,0.43,10260,4,1.123,3172,1,2.7,3.4,6.1,42219.7754888712,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Not applicable
2034717,2011,Outer London,Greenwich,Greenwich,Greenwich 020A,0,NULL,NULL,NULL,NULL,NULL,NULL,1175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 Good,45,54,47.3,43.7,3,0,0,0,0,0,0,0,0,0,0,14.151,19487,6,0.104,17688,6,0.085,18698,6,8.282,23651,8,-0.38,21653,7,0.534,8564,3,21.131,15385,5,17.778,16280,5,0.143,16865,6,-0.841,27919,9,0.277,18578,6,-0.007,15920,5,1.049,10353,4,-0.305,20900,7,0.608,7538,3,NULL,NULL,NULL,42219.7754888712,15829.48,NULL,NULL,NULL,249991,32544,56575,27951,29387,18085,34109,25460,17625,8255,Not applicable
2044002,2015,Inner London,Hackney,Hackney,Hackney 025C,0,NULL,NULL,NULL,NULL,NULL,NULL,288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 Good,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35.623,5907,2,0.237,6119,2,0.124,12004,4,10.489,21387,7,0.266,12342,4,1.043,3028,1,34.855,4086,2,72.631,136,1,0.432,2000,1,-0.324,21313,7,0.265,20026,7,-1.137,30619,10,4.691,1292,1,1.454,1479,1,2.128,348,1,4.1,0.7,4.8,41731.1998874531,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Supported by a multi-academy trust
2044318,2011,Inner London,Hackney,Hackney,Hackney 004E,0,8002,6521,0.41,0.01,0.11,0.03,290,0.87,0.96,0.93,0.93,0.96,0.89,0.71,0.69,0.71,0.93,0.95,0.95,0.93,998.9,1005.4,1004.5,1008.7,1006.2,1 Outstanding,33.3,42.5,42,32,0,0,0,0,0,0,0,0,0,0,0,35.117,6103,2,0.222,6983,3,0.161,7989,3,40.804,5122,2,0.607,8156,3,-0.099,18046,6,41.039,1855,1,36.096,6115,2,0.22,11079,4,0.644,7095,3,0.455,3805,2,-0.63,25949,8,5.185,754,1,0.157,14193,5,1.648,1125,1,5.5,0.1,5.6,42185.5439137645,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Not applicable
2044318,2014,Inner London,Hackney,Hackney,Hackney 004E,0,7772,8551,0.34,0.02,0.06,0.05,334,0.83,0.97,0.97,0.92,0.98,0.86,0.69,0.6,0.72,0.86,0.78,0.88,0.82,998.7,1004.7,1003.2,1007.1,1003.8,2 Good,29.7,44,39,28.5,0,0,0,0,0,0,0,0,0,0,0,35.117,6103,2,0.222,6983,3,0.161,7989,3,40.804,5122,2,0.607,8156,3,-0.099,18046,6,41.039,1855,1,36.096,6115,2,0.22,11079,4,0.644,7095,3,0.455,3805,2,-0.63,25949,8,5.185,754,1,0.157,14193,5,1.648,1125,1,4.5,0.5,4.9,40902.5255608696,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Not applicable
2044641,2011,Inner London,Hackney,Hackney,Hackney 001B,0,8815,8630,0.57,0.04,0.07,0.02,705,0.56,1,1,0.7,0.75,0.98,0.61,0.41,0.77,0.66,0.84,0.79,0.76,1003.3,1001.6,1002.1,1004.7,1005.6,2 Good,42.8,52.7,41.2,42.7,2,0,0,0,0,0,0,0,0,0,0,28.813,8780,3,0.135,13986,5,0.084,19005,6,37.416,6074,2,-0.034,16593,6,0.512,8873,3,42.905,1408,1,51.67,1964,1,0.109,20194,7,0.547,8186,3,0.439,4536,2,-1.021,29855,10,5.51,447,1,0.776,6178,2,1.949,569,1,3.9,0.7,4.6,42185.5439137645,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Not applicable
2044697,2014,Inner London,Hackney,Hackney,Hackney 017A,0,9132,10034,0.48,0.01,0.06,0.07,811,0.67,1,1,0.68,0.87,0.77,0.49,0.3,0.69,0.54,0.65,0.52,0.78,1000.8,1000.5,1000.5,1000.1,1005.1,2 Good,39.3,38.3,40.8,37.3,1,2,0,2,0,0,0,0,0,0,2,35.456,5973,2,0.238,6105,2,0.143,9717,3,12.628,19428,6,0.234,12760,4,1.341,1292,1,40.321,2040,1,43.872,3606,2,0.353,4474,2,-0.129,18350,6,0.272,19233,6,-1.097,30384,10,5.283,649,1,0.311,11935,4,2.118,359,1,4.3,1.1,5.4,40902.5255608696,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Not applicable
2046905,2011,Inner London,Hackney,Hackney,Hackney 016D,0,9025,8628,0.57,0.01,0.1,NULL,1264,0.36,0.99,1,0.83,0.48,0.7,0.89,0.27,0.92,0.92,0.73,0.83,0.94,1006.7,1008.6,1004.1,1006.7,1008.2,1 Outstanding,34.6,45.4,35.1,32.5,1,0,0,0,4,0,4,0,0,0,4,39.265,4734,2,0.293,3632,2,0.155,8568,3,20.033,13745,5,0.271,12281,4,1.031,3110,1,45.752,865,1,41.922,4162,2,0.394,3021,1,0.396,10181,4,0.284,17849,6,-0.905,28944,9,5.731,276,1,0.251,12828,4,2.035,455,1,4.5,0.8,5.2,42185.5439137645,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Supported by a multi-academy trust
2046907,2012,Inner London,Hackney,Hackney,Hackney 025E,0,10113,11947,0.39,0.01,0.13,NULL,983,0.35,0.97,0.98,0.67,0.5,0.45,0.61,0.3,0.65,0.76,0.69,0.86,1,1000.8,1002.5,1002,1004.9,1010.4,2 Good,31.8,39.9,31.6,28.4,0,0,0,0,0,0,0,0,0,0,0,38.927,4820,2,0.278,4211,2,0.176,6678,3,12.718,19336,6,0.801,6099,2,1.025,3161,1,41.656,1684,1,35.542,6324,2,0.412,2496,1,0.025,15816,5,0.246,22123,7,-0.866,28594,9,5.346,590,1,-0.254,20189,7,2.077,411,1,3.6171799,1.221485785,4.838665685,41009.3817848529,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Supported by a single-academy trust
2046907,2015,Inner London,Hackney,Hackney,Hackney 025E,0,NULL,NULL,NULL,NULL,NULL,NULL,1070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 Good,33.8,39.5,33.5,32.6,NULL,0,0,0,0,0,0,0,0,0,0,38.927,4820,2,0.278,4211,2,0.176,6678,3,12.718,19336,6,0.801,6099,2,1.025,3161,1,41.656,1684,1,35.542,6324,2,0.412,2496,1,0.025,15816,5,0.246,22123,7,-0.866,28594,9,5.346,590,1,-0.254,20189,7,2.077,411,1,2.8,1.1,3.8,41731.1998874531,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Supported by a single-academy trust
2046908,2012,Inner London,Hackney,Hackney,Hackney 019D,0,11085,10256,0.46,0.02,0.11,NULL,727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1 Outstanding,31.1,37.9,34,28.6,0,0,0,0,0,0,0,0,0,0,0,38.118,5091,2,0.252,5366,2,0.152,8857,3,16.731,16070,5,0.823,5890,2,1.65,448,1,32.194,5438,2,37.298,5625,2,0.367,3982,2,0.206,12996,4,0.275,18821,6,-0.67,26436,9,4.065,2078,1,-0.093,17892,6,2.071,417,1,2.955016546,1.177497364,4.13251391,41009.3817848529,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Supported by a single-academy trust
2046908,2015,Inner London,Hackney,Hackney,Hackney 019D,0,NULL,NULL,NULL,NULL,NULL,NULL,1041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1 Outstanding,33.1,40.9,31.6,33,NULL,0,0,0,0,0,0,0,0,0,0,38.118,5091,2,0.252,5366,2,0.152,8857,3,16.731,16070,5,0.823,5890,2,1.65,448,1,32.194,5438,2,37.298,5625,2,0.367,3982,2,0.206,12996,4,0.275,18821,6,-0.67,26436,9,4.065,2078,1,-0.093,17892,6,2.071,417,1,2.8,0.9,3.7,41731.1998874531,15829.48,NULL,NULL,NULL,244433,29701,62861,25505,25692,13948,28151,24639,25545,8391,Supported by a single-academy trust
2054314,2012,Inner London,Hammersmith and Fulham,Hammersmith and Fulham,Hammersmith and Fulham 002A,0,8635,8721,0.46,0.01,0.11,0.01,1000,0.17,0.99,0.99,0.77,0.42,0.27,0.38,0.11,0.42,0.61,0.61,0.63,0.98,996.8,998.8,1000.5,1000.9,1006.3,1 Outstanding,36.4,47,37.4,31,1,1,0,1,0,0,0,0,1,0,0,47.455,2705,1,0.344,1912,1,0.227,3513,2,20.954,13111,4,0.55,8819,3,1.594,545,1,35.789,3652,2,39.095,5009,2,0.447,1680,1,-0.139,18492,6,0.37,9032,3,-0.895,28861,9,4.723,1253,1,0.349,11384,4,1.63,1181,1,3.88884708,2.471684979,6.360532059,41450.4789390519,15829.48,NULL,NULL,NULL,180652,38138,52411,16223,17465,9065,14943,12340,12065,8002,Not supported by a trust
2054315,2014,Inner London,Hammersmith and Fulham,Hammersmith and Fulham,Hammersmith and Fulham 019D,0,NULL,NULL,NULL,NULL,NULL,NULL,629,0.54,1,1,0.6,0.79,0.77,0.74,0.44,0.9,0.78,0.93,0.8,0.82,1003.8,1002.2,1004.7,1002.6,1004.6,1 Outstanding,34.4,39.7,34.4,31.6,1,0,0,0,0,0,0,0,0,0,0,26.092,10236,4,0.196,8628,3,0.134,10762,4,10.958,20969,7,0.411,10474,4,0.458,9590,3,25.53,10482,4,39.521,4865,2,0.274,7996,3,0.056,15325,5,0.205,26671,9,-2.195,32805,10,3.358,3189,1,0.509,9252,3,1.402,1839,1,3.5,0.5,4,42391.9209167842,15829.48,NULL,NULL,NULL,180652,38138,52411,16223,17465,9065,14943,12340,12065,8002,Supported by a multi-academy trust
2054320,2012,Inner London,Hammersmith and Fulham,Hammersmith and Fulham,Hammersmith and Fulham 014A,0,NULL,NULL,NULL,NULL,NULL,NULL,802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2 Good,40.3,44.4,38.8,41.2,5,0,0,0,0,0,0,0,0,0,0,18.664,15342,5,0.095,19031,6,0.075,21289,7,3.671,28973,9,0.257,12469,4,0.657,6926,3,22.462,13827,5,49.638,2348,1,0.167,14759,5,-0.544,24480,8,0.112,31871,10,-0.178,18943,6,1.725,7676,3,0.544,8825,3,2.258,234,1,NULL,NULL,NULL,41450.4789390519,15829.48,NULL,NULL,NULL,180652,38138,52411,16223,17465,9065,14943,12340,12065,8002,Not applicable
